Imp_B365H,Imp_B365D,Imp_B365A,Imp_BbAvH,Imp_BbAvD,Imp_BbAvA,Imp_PSCH,Imp_PSCD,Imp_PSCA,BbOU,BbAHh,BbAv_gt_2_5,BbAv_lt_2_5,HomeTeam_enc,AwayTeam_enc,Div_enc,Home_Wins_Last5,Home_Draws_Last5,Home_Losses_Last5,Away_Wins_Last5,Away_Draws_Last5,Away_Losses_Last5,Draws_Diff_Last5,Wins_Diff_Last5,Losses_Diff_Last5,FTR,FTR_enc
0.5,0.303030303030303,0.2631578947368421,0.5,0.2949852507374631,0.2659574468085106,0.4464285714285714,0.3012048192771084,0.2747252747252747,33.0,-0.25,2.02,1.78,29,148,4,0.0,1.0,4.0,0.0,2.0,3.0,1.0,0.0,1.0,H,2
0.6944444444444444,0.2439024390243902,0.125,0.684931506849315,0.2450980392156862,0.1358695652173913,0.6896551724137931,0.2227171492204899,0.1068376068376068,37.0,-1.0,1.99,1.81,124,0,2,1.0,4.0,0.0,1.0,3.0,1.0,1.0,0.0,1.0,H,2
0.5464480874316939,0.2941176470588235,0.2222222222222222,0.5434782608695652,0.2923976608187134,0.2293577981651376,0.5154639175257733,0.2785515320334262,0.2262443438914027,37.0,-0.75,1.95,1.85,112,133,2,0.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,2.0,A,0
0.4347826086956522,0.2941176470588235,0.3333333333333333,0.423728813559322,0.2985074626865671,0.3333333333333333,0.4444444444444444,0.2754820936639118,0.2985074626865671,37.0,-0.25,1.79,2.02,56,59,0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,A,0
0.7518796992481203,0.2105263157894736,0.1052631578947368,0.7299270072992701,0.2222222222222222,0.1126126126126126,0.7142857142857143,0.2132196162046908,0.0930232558139534,38.0,-1.5,1.8,2.01,76,119,2,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,0.0,D,1
0.5714285714285714,0.2857142857142857,0.2105263157894736,0.5524861878453039,0.28328611898017,0.2197802197802197,0.53475935828877,0.2777777777777778,0.2100840336134453,38.0,-0.75,2.08,1.75,138,101,4,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,D,1
0.7751937984496123,0.1666666666666666,0.0833333333333333,0.7936507936507936,0.1739130434782608,0.0896860986547085,0.8,0.15600624024961,0.0644329896907216,29.0,-1.5,1.51,2.49,85,144,1,3.0,0.0,2.0,2.0,3.0,0.0,3.0,1.0,2.0,H,2
0.4444444444444444,0.3225806451612903,0.2941176470588235,0.4366812227074236,0.3164556962025316,0.3095975232198142,0.4132231404958678,0.3125,0.2949852507374631,38.0,-0.25,2.15,1.69,136,93,2,1.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0,2.0,D,1
0.5988023952095809,0.2857142857142857,0.1818181818181818,0.5952380952380952,0.2824858757062147,0.18796992481203,0.5524861878453039,0.2865329512893982,0.1801801801801802,38.0,-0.75,2.13,1.7,18,111,2,1.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,0.0,D,1
0.3921568627450981,0.3225806451612903,0.3472222222222222,0.3952569169960475,0.3164556962025316,0.3546099290780142,0.3546099290780142,0.3144654088050314,0.3508771929824561,38.0,0.0,1.94,1.86,13,132,2,3.0,0.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,D,1
0.3225806451612903,0.3225806451612903,0.4166666666666667,0.334448160535117,0.3194888178913738,0.4115226337448559,0.3875968992248061,0.3058103975535168,0.326797385620915,38.0,0.25,2.17,1.68,0,92,2,0.0,3.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,H,2
0.3802281368821293,0.4166666666666667,0.2631578947368421,0.3846153846153846,0.4048582995951417,0.2754820936639118,0.3546099290780142,0.4,0.2652519893899204,21.0,-0.25,2.37,1.54,8,17,3,1.0,2.0,2.0,0.0,4.0,1.0,2.0,1.0,1.0,D,1
0.2777777777777778,0.3125,0.4761904761904761,0.2923976608187134,0.3076923076923077,0.4608294930875576,0.2865329512893982,0.2915451895043731,0.4444444444444444,38.0,0.25,2.01,1.8,25,134,3,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,A,0
0.1111111111111111,0.2,0.7518796992481203,0.1162790697674418,0.198807157057654,0.7462686567164178,0.1031991744066047,0.1841620626151013,0.7352941176470588,30.0,1.5,1.5,2.53,106,95,3,0.0,1.0,4.0,4.0,1.0,0.0,0.0,4.0,4.0,A,0
0.2631578947368421,0.2777777777777778,0.4878048780487805,0.2754820936639118,0.2890173410404624,0.4926108374384237,0.3021148036253776,0.2873563218390804,0.4329004329004329,39.0,0.25,1.75,2.06,145,131,1,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,D,1
0.4444444444444444,0.303030303030303,0.2777777777777778,0.4566210045662101,0.3144654088050314,0.2849002849002849,0.4672897196261682,0.3164556962025316,0.2375296912114014,37.0,-0.25,2.35,1.57,125,99,1,1.0,1.0,3.0,1.0,2.0,2.0,1.0,0.0,1.0,H,2
0.5405405405405405,0.2666666666666666,0.2173913043478261,0.5405405405405405,0.2816901408450704,0.2331002331002331,0.5617977528089888,0.2610966057441253,0.1972386587771203,39.0,-0.75,1.79,2.02,121,143,1,3.0,2.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,A,0
0.3472222222222222,0.2777777777777778,0.4,0.341296928327645,0.2994011976047904,0.4149377593360995,0.3067484662576687,0.2898550724637681,0.425531914893617,39.0,0.25,1.81,2.0,96,77,1,1.0,1.0,3.0,1.0,3.0,1.0,2.0,0.0,2.0,A,0
0.3225806451612903,0.3225806451612903,0.4166666666666667,0.3278688524590164,0.3154574132492113,0.4219409282700421,0.3610108303249097,0.3134796238244514,0.3472222222222222,38.0,0.25,2.08,1.74,79,87,2,3.0,1.0,1.0,3.0,2.0,0.0,1.0,0.0,1.0,A,0
0.6666666666666666,0.2222222222222222,0.1333333333333333,0.6756756756756757,0.2386634844868735,0.1404494382022472,0.6622516556291391,0.2207505518763796,0.1364256480218281,38.0,-1.0,1.72,2.11,44,51,1,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,H,2
0.3571428571428571,0.3333333333333333,0.3703703703703703,0.364963503649635,0.326797385620915,0.3717472118959108,0.3597122302158274,0.3076923076923077,0.352112676056338,28.0,0.25,2.17,1.64,21,112,2,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,A,0
0.4761904761904761,0.303030303030303,0.2857142857142857,0.4524886877828054,0.3086419753086419,0.2976190476190476,0.4273504273504274,0.2923976608187134,0.3003003003003003,38.0,-0.25,2.07,1.75,148,84,4,0.0,1.0,4.0,1.0,1.0,3.0,0.0,1.0,1.0,H,2
0.4761904761904761,0.2941176470588235,0.2941176470588235,0.4651162790697674,0.2994011976047904,0.2958579881656805,0.4761904761904761,0.2785515320334262,0.2659574468085106,37.0,-0.25,2.01,1.79,146,81,0,1.0,4.0,0.0,3.0,0.0,2.0,4.0,2.0,2.0,H,2
0.7142857142857143,0.2105263157894736,0.1428571428571428,0.6993006993006994,0.2173913043478261,0.1451378809869375,0.7194244604316548,0.1872659176029962,0.1126126126126126,26.0,-1.0,1.45,2.63,75,142,0,2.0,2.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,H,2
0.5,0.2941176470588235,0.2666666666666666,0.495049504950495,0.2941176470588235,0.2717391304347826,0.5181347150259068,0.2652519893899204,0.2358490566037735,37.0,-0.75,2.06,1.75,61,100,0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,H,2
0.2105263157894736,0.25,0.5988023952095809,0.2100840336134453,0.2631578947368421,0.5882352941176471,0.2506265664160401,0.2747252747252747,0.5,35.0,0.75,1.66,2.19,48,38,0,0.0,2.0,3.0,5.0,0.0,0.0,2.0,5.0,3.0,A,0
0.819672131147541,0.1666666666666666,0.0833333333333333,0.819672131147541,0.1669449081803005,0.0784313725490196,0.78125,0.1582278481012658,0.0829875518672199,26.0,-2.0,1.44,2.63,14,49,0,5.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,2.0,H,2
0.4878048780487805,0.303030303030303,0.2777777777777778,0.4694835680751174,0.3048780487804878,0.2881844380403458,0.4,0.2941176470588235,0.3278688524590164,38.0,-0.25,2.06,1.76,74,29,4,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,A,0
0.3802281368821293,0.2857142857142857,0.4,0.3802281368821293,0.2941176470588235,0.381679389312977,0.4901960784313725,0.2695417789757412,0.2604166666666667,38.0,0.25,1.71,2.13,10,110,4,3.0,2.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,A,0
0.2105263157894736,0.25,0.5988023952095809,0.2016129032258064,0.2551020408163265,0.6024096385542169,0.2237136465324385,0.2551020408163265,0.5405405405405405,28.0,1.0,1.57,2.33,9,12,4,1.0,1.0,3.0,4.0,1.0,0.0,0.0,3.0,3.0,D,1
0.4444444444444444,0.3076923076923077,0.3076923076923077,0.4504504504504504,0.2985074626865671,0.3125,0.4366812227074236,0.2732240437158469,0.3115264797507788,37.0,-0.25,1.96,1.83,11,127,0,2.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,H,2
0.1818181818181818,0.2631578947368421,0.6172839506172839,0.1814882032667876,0.2717391304347826,0.6060606060606061,0.1438848920863309,0.2610966057441253,0.6134969325153374,38.0,1.0,1.99,1.82,130,67,3,1.0,1.0,3.0,5.0,0.0,0.0,1.0,4.0,3.0,A,0
0.5988023952095809,0.2666666666666666,0.2,0.6060606060606061,0.2666666666666666,0.1865671641791044,0.6172839506172839,0.2386634844868735,0.1652892561983471,38.0,-0.75,1.86,1.95,83,53,4,2.0,0.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,H,2
0.5128205128205129,0.2857142857142857,0.2631578947368421,0.5076142131979695,0.2949852507374631,0.2583979328165374,0.5128205128205129,0.2754820936639118,0.2314814814814814,38.0,-0.75,1.97,1.84,43,55,4,3.0,2.0,0.0,0.0,2.0,3.0,0.0,3.0,3.0,A,0
0.4166666666666667,0.3125,0.3333333333333333,0.4,0.3174603174603174,0.3436426116838488,0.3484320557491289,0.3174603174603174,0.3533568904593639,36.0,-0.25,2.22,1.65,32,52,3,2.0,1.0,2.0,0.0,3.0,2.0,2.0,2.0,0.0,A,0
0.4444444444444444,0.2941176470588235,0.3225806451612903,0.4385964912280702,0.2949852507374631,0.3257328990228013,0.4149377593360995,0.2816901408450704,0.3236245954692557,38.0,-0.25,1.78,2.04,120,135,4,3.0,2.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,H,2
0.4347826086956522,0.2941176470588235,0.3333333333333333,0.4405286343612334,0.2994011976047904,0.3215434083601286,0.495049504950495,0.2702702702702702,0.2577319587628866,38.0,-0.25,1.93,1.88,103,66,3,2.0,2.0,1.0,2.0,0.0,3.0,2.0,0.0,2.0,H,2
0.6369426751592356,0.2439024390243902,0.1818181818181818,0.6369426751592356,0.2457002457002456,0.1788908765652951,0.6622516556291391,0.20703933747412,0.1508295625942684,26.0,-1.0,1.52,2.42,116,58,0,2.0,1.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,H,2
0.4166666666666667,0.3125,0.3333333333333333,0.4184100418410041,0.3086419753086419,0.3333333333333333,0.3831417624521073,0.2976190476190476,0.3401360544217687,38.0,-0.25,2.01,1.8,105,70,3,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,D,1
0.7352941176470588,0.1818181818181818,0.1111111111111111,0.7462686567164178,0.2012072434607646,0.1124859392575927,0.6993006993006994,0.2016129032258064,0.1184834123222748,29.0,-1.5,1.52,2.45,31,129,1,3.0,1.0,1.0,0.0,2.0,3.0,1.0,3.0,2.0,H,2
0.4444444444444444,0.2777777777777778,0.303030303030303,0.4587155963302752,0.2906976744186046,0.3095975232198142,0.425531914893617,0.2808988764044944,0.3134796238244514,39.0,-0.25,1.72,2.1,6,86,1,4.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0,1.0,D,1
0.4878048780487805,0.2941176470588235,0.2857142857142857,0.4854368932038835,0.2923976608187134,0.2824858757062147,0.4545454545454545,0.2793296089385474,0.2865329512893982,37.0,-0.25,1.95,1.85,82,40,0,0.0,2.0,3.0,2.0,0.0,3.0,2.0,2.0,0.0,D,1
0.6944444444444444,0.238095238095238,0.1333333333333333,0.684931506849315,0.2331002331002331,0.1436781609195402,0.6493506493506493,0.2325581395348837,0.1388888888888889,28.0,-1.0,1.55,2.37,113,118,3,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,H,2
0.2631578947368421,0.303030303030303,0.5,0.2702702702702702,0.2967359050445103,0.4926108374384237,0.2178649237472767,0.2801120448179272,0.5208333333333334,37.0,0.25,2.01,1.8,114,47,3,0.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,A,0
0.7518796992481203,0.2105263157894736,0.1052631578947368,0.7407407407407407,0.2083333333333333,0.1092896174863388,0.7692307692307692,0.1766784452296819,0.074074074074074,38.0,-1.5,1.7,2.15,90,28,3,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,H,2
0.3921568627450981,0.2857142857142857,0.3472222222222222,0.3968253968253968,0.2994011976047904,0.3597122302158274,0.4,0.2873563218390804,0.3333333333333333,39.0,0.25,1.86,1.94,109,107,1,0.0,1.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,D,1
0.3333333333333333,0.2941176470588235,0.4347826086956522,0.3278688524590164,0.3012048192771084,0.4310344827586207,0.3311258278145695,0.2801120448179272,0.4098360655737705,38.0,0.25,1.92,1.88,137,117,4,1.0,1.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,D,1
0.4347826086956522,0.3225806451612903,0.303030303030303,0.4405286343612334,0.3134796238244514,0.3105590062111801,0.3508771929824561,0.3184713375796178,0.3508771929824561,38.0,-0.25,2.04,1.77,80,124,2,2.0,0.0,3.0,2.0,3.0,0.0,3.0,0.0,3.0,D,1
0.2105263157894736,0.2666666666666666,0.5882352941176471,0.1949317738791423,0.2785515320334262,0.591715976331361,0.150375939849624,0.2358490566037735,0.6329113924050632,38.0,1.0,1.85,1.96,45,104,2,2.0,1.0,2.0,4.0,1.0,0.0,0.0,2.0,2.0,A,0
0.5555555555555556,0.303030303030303,0.2,0.5681818181818182,0.2949852507374631,0.2012072434607646,0.5291005291005292,0.2801120448179272,0.211864406779661,38.0,-0.75,2.02,1.78,97,133,2,2.0,0.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,H,2
0.5235602094240838,0.2777777777777778,0.2631578947368421,0.5154639175257733,0.2865329512893982,0.2590673575129534,0.5181347150259068,0.2564102564102564,0.2450980392156862,36.0,-0.75,1.69,2.15,16,68,4,1.0,2.0,2.0,4.0,1.0,0.0,1.0,3.0,2.0,D,1
0.4347826086956522,0.2941176470588235,0.2941176470588235,0.4484304932735426,0.3048780487804878,0.3048780487804878,0.4504504504504504,0.303951367781155,0.2695417789757412,37.0,-0.25,2.0,1.8,7,128,1,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,H,2
0.6535947712418301,0.2631578947368421,0.1538461538461538,0.6493506493506493,0.2597402597402597,0.1533742331288343,0.6493506493506493,0.2398081534772182,0.1324503311258278,38.0,-1.0,2.0,1.81,124,18,2,2.0,3.0,0.0,1.0,3.0,1.0,0.0,1.0,1.0,D,1
0.2857142857142857,0.2941176470588235,0.4878048780487805,0.2881844380403458,0.2890173410404624,0.4761904761904761,0.2857142857142857,0.2732240437158469,0.4608294930875576,38.0,0.25,1.78,2.02,81,116,0,2.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,A,0
0.4166666666666667,0.2941176470588235,0.3571428571428571,0.4132231404958678,0.303030303030303,0.3378378378378378,0.3968253968253968,0.2898550724637681,0.3333333333333333,38.0,-0.25,1.94,1.87,29,9,4,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,D,1
0.1904761904761904,0.2631578947368421,0.5714285714285714,0.2024291497975708,0.2777777777777778,0.5747126436781609,0.2057613168724279,0.2590673575129534,0.5524861878453039,39.0,0.75,1.88,1.92,129,85,1,0.0,2.0,3.0,4.0,0.0,1.0,2.0,4.0,2.0,D,1
0.125,0.2105263157894736,0.6944444444444444,0.1287001287001287,0.2207505518763796,0.7092198581560284,0.1063829787234042,0.18348623853211,0.7299270072992701,36.0,1.25,1.64,2.23,107,6,1,0.0,2.0,3.0,3.0,2.0,0.0,0.0,3.0,3.0,A,0
0.3921568627450981,0.303030303030303,0.3333333333333333,0.4048582995951417,0.3086419753086419,0.3436426116838488,0.3891050583657587,0.3184713375796178,0.3144654088050314,39.0,-0.25,1.98,1.82,99,7,1,1.0,1.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,A,0
0.4081632653061224,0.2857142857142857,0.3333333333333333,0.4219409282700421,0.2976190476190476,0.3367003367003366,0.423728813559322,0.28328611898017,0.3134796238244514,39.0,-0.25,1.77,2.05,143,145,1,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,A,0
0.3703703703703703,0.4444444444444444,0.25,0.3773584905660377,0.4629629629629629,0.2398081534772182,0.3663003663003663,0.4464285714285714,0.2136752136752137,14.0,0.0,2.39,1.52,32,25,3,1.0,1.0,3.0,2.0,1.0,2.0,0.0,1.0,1.0,D,1
0.5128205128205129,0.2857142857142857,0.2666666666666666,0.5208333333333334,0.273972602739726,0.2652519893899204,0.5319148936170213,0.2631578947368421,0.2242152466367713,25.0,-0.25,1.44,2.66,47,113,3,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,0.0,A,0
0.4,0.303030303030303,0.3571428571428571,0.4065040650406504,0.303951367781155,0.3496503496503497,0.425531914893617,0.2801120448179272,0.3194888178913738,38.0,-0.25,2.0,1.81,55,83,4,1.0,1.0,3.0,3.0,0.0,2.0,1.0,2.0,1.0,H,2
0.2941176470588235,0.2941176470588235,0.4761904761904761,0.2816901408450704,0.2976190476190476,0.4784688995215311,0.2857142857142857,0.2762430939226519,0.4587155963302752,39.0,0.25,1.97,1.84,68,10,4,3.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,D,1
0.8474576271186441,0.1428571428571428,0.0769230769230769,0.8547008547008548,0.1329787234042553,0.0647249190938511,0.8547008547008548,0.1136363636363636,0.0512820512820512,29.0,-2.5,1.28,3.52,110,137,4,4.0,1.0,0.0,1.0,2.0,2.0,1.0,3.0,2.0,H,2
0.6944444444444444,0.2105263157894736,0.125,0.6896551724137931,0.22883295194508,0.1385041551246537,0.6578947368421053,0.2237136465324385,0.1366120218579234,38.0,-1.25,1.67,2.18,131,121,1,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,H,2
0.5780346820809249,0.2564102564102564,0.1904761904761904,0.5882352941176471,0.2717391304347826,0.1972386587771203,0.5988023952095809,0.2531645569620253,0.1677852348993288,39.0,-0.75,1.72,2.11,51,109,1,0.0,1.0,4.0,0.0,2.0,3.0,1.0,0.0,1.0,A,0
0.7142857142857143,0.2222222222222222,0.1333333333333333,0.7042253521126761,0.2232142857142857,0.1329787234042553,0.7142857142857143,0.198019801980198,0.1095290251916757,38.0,-1.5,1.68,2.18,135,101,4,2.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,H,2
0.2666666666666666,0.2941176470588235,0.5,0.2747252747252747,0.3058103975535168,0.4854368932038835,0.2570694087403599,0.2873563218390804,0.4761904761904761,38.0,0.25,2.05,1.76,132,76,2,1.0,1.0,3.0,3.0,2.0,0.0,1.0,2.0,3.0,H,2
0.3225806451612903,0.2941176470588235,0.4444444444444444,0.33003300330033,0.3003003003003003,0.4385964912280702,0.3355704697986577,0.2849002849002849,0.4016064257028112,33.0,0.25,1.69,2.14,38,14,0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,D,1
0.5555555555555556,0.2857142857142857,0.2222222222222222,0.5494505494505494,0.2816901408450704,0.2277904328018223,0.5714285714285714,0.2652519893899204,0.1848428835489833,37.0,-0.75,1.79,2.01,40,48,0,2.0,1.0,2.0,0.0,1.0,4.0,0.0,2.0,2.0,H,2
0.4201680672268907,0.2941176470588235,0.3448275862068966,0.4201680672268907,0.2976190476190476,0.341296928327645,0.364963503649635,0.2770083102493075,0.3773584905660377,37.0,-0.25,1.82,1.97,59,82,0,2.0,1.0,2.0,0.0,2.0,3.0,1.0,2.0,1.0,D,1
0.6535947712418301,0.25,0.1666666666666666,0.6578947368421053,0.2544529262086514,0.1543209876543209,0.6060606060606061,0.2590673575129534,0.1550387596899224,38.0,-1.0,1.78,2.03,87,13,2,4.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,2.0,H,2
0.6896551724137931,0.238095238095238,0.1333333333333333,0.6711409395973155,0.2512562814070351,0.1408450704225352,0.6666666666666666,0.2336448598130841,0.1184834123222748,38.0,-1.0,1.93,1.87,92,21,2,1.0,0.0,4.0,0.0,0.0,5.0,0.0,1.0,1.0,H,2
0.4545454545454545,0.3333333333333333,0.2857142857142857,0.4347826086956522,0.3367003367003366,0.2941176470588235,0.4366812227074236,0.3174603174603174,0.2680965147453083,28.0,-0.25,2.3,1.58,111,0,2,2.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,D,1
0.5,0.3125,0.25,0.4975124378109453,0.3058103975535168,0.2597402597402597,0.5025125628140703,0.2793296089385474,0.238095238095238,38.0,-0.25,1.91,1.89,119,79,2,1.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,H,2
0.4201680672268907,0.2941176470588235,0.3076923076923077,0.4310344827586207,0.2985074626865671,0.326797385620915,0.4405286343612334,0.28328611898017,0.2967359050445103,39.0,-0.25,1.82,1.99,144,96,1,1.0,3.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,D,1
0.2666666666666666,0.2777777777777778,0.5235602094240838,0.2538071065989847,0.2801120448179272,0.5263157894736842,0.198019801980198,0.2481389578163771,0.5747126436781609,33.0,0.25,1.68,2.15,100,75,0,1.0,1.0,3.0,3.0,2.0,0.0,1.0,2.0,3.0,A,0
0.4201680672268907,0.3125,0.3333333333333333,0.4201680672268907,0.3095975232198142,0.334448160535117,0.4444444444444444,0.2785515320334262,0.2985074626865671,38.0,-0.25,1.96,1.84,133,45,2,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,H,2
0.5988023952095809,0.2666666666666666,0.2,0.5988023952095809,0.2680965147453083,0.1956947162426614,0.5952380952380952,0.2538071065989847,0.1721170395869191,37.0,-0.75,1.77,2.04,127,56,0,2.0,1.0,2.0,1.0,0.0,4.0,1.0,1.0,2.0,A,0
0.4761904761904761,0.2777777777777778,0.3125,0.4854368932038835,0.2824858757062147,0.2949852507374631,0.5,0.2583979328165374,0.2624671916010498,27.0,-0.5,1.53,2.4,142,61,0,0.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,1.0,D,1
0.8,0.1818181818181818,0.0833333333333333,0.8,0.1751313485113835,0.0883392226148409,0.7936507936507936,0.1564945226917058,0.0680272108843537,27.0,-1.5,1.57,2.3,52,106,3,1.0,3.0,1.0,0.0,1.0,4.0,2.0,1.0,3.0,H,2
0.4444444444444444,0.3076923076923077,0.3125,0.4504504504504504,0.3012048192771084,0.3095975232198142,0.4329004329004329,0.2732240437158469,0.3164556962025316,37.0,-0.25,2.12,1.71,28,118,3,0.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,H,2
0.4545454545454545,0.2941176470588235,0.3125,0.4484304932735426,0.2906976744186046,0.3215434083601286,0.3676470588235294,0.2808988764044944,0.3717472118959108,31.0,-0.25,1.61,2.27,58,146,0,2.0,0.0,3.0,2.0,3.0,0.0,3.0,0.0,3.0,D,1
0.5988023952095809,0.2631578947368421,0.2,0.6211180124223602,0.2695417789757412,0.1700680272108843,0.6802721088435374,0.228310502283105,0.1132502831257078,38.0,-1.0,2.03,1.78,70,17,3,1.0,2.0,2.0,0.0,5.0,0.0,3.0,1.0,2.0,H,2
0.3846153846153846,0.3225806451612903,0.3571428571428571,0.3759398496240601,0.3289473684210526,0.3610108303249097,0.3623188405797102,0.3184713375796178,0.3389830508474576,38.0,-0.25,2.12,1.71,112,97,2,1.0,0.0,4.0,3.0,0.0,2.0,0.0,2.0,2.0,A,0
0.8333333333333334,0.1538461538461538,0.0833333333333333,0.819672131147541,0.165837479270315,0.0787401574803149,0.8264462809917356,0.1379310344827586,0.0565291124929338,28.0,-1.5,1.6,2.21,104,136,2,5.0,0.0,0.0,1.0,2.0,2.0,2.0,4.0,2.0,D,1
0.8,0.1818181818181818,0.0833333333333333,0.8,0.1763668430335097,0.0863557858376511,0.7692307692307692,0.1694915254237288,0.0823723228995057,28.0,-1.5,1.51,2.47,90,130,3,2.0,2.0,1.0,0.0,1.0,4.0,1.0,2.0,3.0,H,2
0.5235602094240838,0.2941176470588235,0.25,0.5,0.2898550724637681,0.2702702702702702,0.4504504504504504,0.2906976744186046,0.2793296089385474,37.0,-0.5,1.93,1.87,49,11,0,3.0,0.0,2.0,2.0,0.0,3.0,0.0,1.0,1.0,H,2
0.6944444444444444,0.2666666666666666,0.1052631578947368,0.6896551724137931,0.2597402597402597,0.1126126126126126,0.7352941176470588,0.2,0.08424599831508,34.0,-1.0,1.62,2.25,67,103,3,5.0,0.0,0.0,3.0,2.0,0.0,2.0,2.0,0.0,H,2
0.6944444444444444,0.238095238095238,0.1333333333333333,0.6993006993006994,0.22883295194508,0.1310615989515072,0.7142857142857143,0.1869158878504673,0.119047619047619,33.0,-1.0,1.64,2.24,95,66,3,4.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,3.0,H,2
0.6369426751592356,0.2631578947368421,0.1666666666666666,0.6451612903225806,0.2638522427440633,0.1538461538461538,0.6535947712418301,0.238095238095238,0.1336898395721925,38.0,-1.0,2.05,1.76,134,114,3,4.0,1.0,0.0,0.0,2.0,3.0,1.0,4.0,3.0,H,2
0.4545454545454545,0.2857142857142857,0.2857142857142857,0.4629629629629629,0.2941176470588235,0.3021148036253776,0.4166666666666667,0.2824858757062147,0.3225806451612903,37.0,-0.25,1.72,2.1,86,31,1,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,A,0
0.5714285714285714,0.2857142857142857,0.2105263157894736,0.5747126436781609,0.273972602739726,0.2136752136752137,0.5988023952095809,0.2577319587628866,0.1639344262295082,38.0,-0.75,1.96,1.84,84,74,4,1.0,1.0,3.0,1.0,0.0,4.0,1.0,0.0,1.0,D,1
0.8333333333333334,0.1428571428571428,0.0833333333333333,0.819672131147541,0.15527950310559,0.085397096498719,0.8130081300813008,0.1367989056087551,0.0718907260963335,29.0,-2.0,1.35,3.07,12,16,4,3.0,2.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,H,2
0.5128205128205129,0.2777777777777778,0.238095238095238,0.5208333333333334,0.2881844380403458,0.2487562189054726,0.5076142131979695,0.2777777777777778,0.2352941176470588,39.0,-0.25,1.78,2.04,77,44,1,2.0,3.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,D,1
0.6369426751592356,0.2631578947368421,0.1666666666666666,0.6451612903225806,0.2518891687657431,0.1623376623376623,0.6666666666666666,0.2159827213822894,0.1385041551246537,39.0,-1.0,1.77,2.05,117,43,4,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,H,2
0.5,0.2857142857142857,0.2777777777777778,0.4830917874396135,0.2932551319648093,0.28328611898017,0.4504504504504504,0.2873563218390804,0.2840909090909091,38.0,-0.25,2.0,1.81,148,138,4,1.0,1.0,3.0,1.0,2.0,2.0,1.0,0.0,1.0,H,2
