,Imp_B365H,Imp_B365D,Imp_B365A,Imp_BbAvH,Imp_BbAvD,Imp_BbAvA,Imp_PSCH,Imp_PSCD,Imp_PSCA,BbOU,BbAHh,BbAv_gt_2_5,BbAv_lt_2_5,HomeTeam_enc,AwayTeam_enc,Div_enc,Home_Wins_Last5,Home_Draws_Last5,Home_Losses_Last5,Away_Wins_Last5,Away_Draws_Last5,Away_Losses_Last5,Draws_Diff_Last5,Wins_Diff_Last5,Losses_Diff_Last5,FTR,FTR_enc,HomeTeam,AwayTeam,Date
24786,0.7692307692307692,0.19047619047619047,0.09090909090909091,0.7692307692307692,0.18832391713747648,0.10030090270812436,0.78125,0.1610305958132045,0.0794912559618442,32.0,-1.5,1.6,2.28,131,2,2,4.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,-3.0,H,2,Lyon,Ajaccio GFCO,2016-04-30
24787,0.6944444444444444,0.23094688221709006,0.125,0.684931506849315,0.23529411764705882,0.1383125864453665,0.6896551724137931,0.21321961620469082,0.11507479861910243,38.0,-1.25,1.83,1.95,147,93,2,2.0,1.0,2.0,2.0,2.0,1.0,-1.0,0.0,1.0,H,2,Monaco,Guingamp,2016-04-30
24788,0.3333333333333333,0.3125,0.4,0.3401360544217687,0.31347962382445144,0.4081632653061224,0.32894736842105265,0.29673590504451036,0.3952569169960475,39.0,0.25,2.14,1.68,153,156,2,0.0,1.0,4.0,3.0,1.0,1.0,0.0,-3.0,3.0,H,2,Nantes,Nice,2016-04-30
24789,0.5,0.30303030303030304,0.25,0.49019607843137253,0.2958579881656805,0.273972602739726,0.4807692307692307,0.2808988764044944,0.25839793281653745,38.0,-0.25,2.0,1.79,182,148,2,1.0,0.0,4.0,2.0,1.0,2.0,-1.0,-1.0,2.0,A,0,Reims,Montpellier,2016-04-30
24790,0.5,0.30303030303030304,0.25,0.5050505050505051,0.29239766081871343,0.2617801047120419,0.4926108374384237,0.2824858757062147,0.24449877750611249,39.0,-0.5,1.87,1.91,202,213,2,5.0,0.0,0.0,2.0,1.0,2.0,-1.0,3.0,-2.0,D,1,St Etienne,Toulouse,2016-04-30
24791,0.2222222222222222,0.25,0.5780346820809249,0.2145922746781116,0.2590673575129534,0.5882352941176471,0.20449897750511248,0.25,0.5649717514124294,32.0,0.75,1.56,2.37,215,31,2,1.0,0.0,4.0,1.0,2.0,2.0,-2.0,0.0,2.0,A,0,Troyes,Bordeaux,2016-04-30
24792,0.29411764705882354,0.3125,0.4444444444444444,0.30120481927710846,0.3105590062111801,0.4484304932735426,0.3125,0.3067484662576687,0.4016064257028112,36.0,0.25,2.18,1.66,7,139,2,3.0,2.0,0.0,0.0,2.0,3.0,0.0,3.0,-3.0,A,0,Angers,Marseille,2016-05-01
24793,0.13333333333333333,0.23094688221709006,0.6896551724137931,0.15174506828528073,0.23255813953488372,0.6756756756756757,0.14084507042253522,0.2188183807439825,0.6578947368421053,34.0,1.0,1.66,2.17,2,169,2,1.0,1.0,3.0,4.0,0.0,1.0,1.0,-3.0,2.0,A,0,Ajaccio GFCO,Paris SG,2016-05-07
24794,0.4,0.3225806451612903,0.3225806451612903,0.4098360655737705,0.3246753246753247,0.32679738562091504,0.4310344827586207,0.3105590062111801,0.2785515320334262,34.0,-0.25,2.42,1.53,20,7,2,1.0,1.0,3.0,2.0,2.0,1.0,-1.0,-1.0,2.0,H,2,Bastia,Angers,2016-05-07
24795,0.5882352941176471,0.2631578947368421,0.21052631578947367,0.5649717514124294,0.27027027027027023,0.2237136465324385,0.591715976331361,0.24390243902439027,0.1858736059479554,40.0,-0.75,1.7,2.13,31,129,2,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,-2.0,H,2,Bordeaux,Lorient,2016-05-07
24796,0.6944444444444444,0.23094688221709006,0.125,0.6896551724137931,0.23809523809523808,0.1336898395721925,0.6578947368421053,0.22727272727272727,0.1347708894878706,40.0,-1.0,1.92,1.86,125,93,2,4.0,1.0,0.0,1.0,2.0,2.0,-1.0,3.0,-2.0,D,1,Lille,Guingamp,2016-05-07
24797,0.5882352941176471,0.2631578947368421,0.21052631578947367,0.5747126436781609,0.2710027100271003,0.21186440677966104,0.5681818181818182,0.2570694087403599,0.19379844961240308,38.0,-0.75,1.77,2.02,131,147,2,4.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,-2.0,H,2,Lyon,Monaco,2016-05-07
24798,0.5235602094240838,0.30303030303030304,0.23809523809523808,0.5181347150259068,0.27027027027027023,0.27027027027027023,0.5208333333333334,0.2557544757033248,0.24271844660194175,34.0,-0.5,1.6,2.27,139,182,2,1.0,2.0,2.0,1.0,0.0,4.0,2.0,0.0,-2.0,H,2,Marseille,Reims,2016-05-07
24799,0.42016806722689076,0.30303030303030304,0.3225806451612903,0.4329004329004329,0.3021148036253776,0.3246753246753247,0.4385964912280702,0.29154518950437314,0.29069767441860467,40.0,-0.25,1.92,1.87,148,183,2,3.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,-2.0,H,2,Montpellier,Rennes,2016-05-07
24800,0.5464480874316939,0.29411764705882354,0.21052631578947367,0.5263157894736842,0.2949852507374631,0.23752969121140144,0.5076142131979695,0.2824858757062147,0.23094688221709006,40.0,-0.5,2.06,1.74,153,42,2,1.0,1.0,3.0,0.0,2.0,3.0,-1.0,1.0,0.0,A,0,Nantes,Caen,2016-05-07
24801,0.45454545454545453,0.3076923076923077,0.2857142857142857,0.4587155963302752,0.3058103975535168,0.2949852507374631,0.4854368932038835,0.2958579881656805,0.23752969121140144,40.0,-0.25,2.05,1.75,156,202,2,2.0,1.0,2.0,4.0,1.0,0.0,0.0,-2.0,2.0,H,2,Nice,St Etienne,2016-05-07
24802,0.819672131147541,0.15384615384615385,0.07692307692307693,0.8264462809917356,0.15174506828528073,0.0819000819000819,0.8264462809917356,0.12755102040816327,0.06389776357827476,37.0,-1.75,1.35,3.05,213,215,2,2.0,2.0,1.0,1.0,0.0,4.0,2.0,1.0,-3.0,H,2,Toulouse,Troyes,2016-05-07
24803,0.18181818181818182,0.23094688221709006,0.6369426751592356,0.1798561151079137,0.23752969121140144,0.641025641025641,0.17513134851138354,0.2053388090349076,0.641025641025641,34.0,1.0,1.53,2.41,31,169,2,3.0,1.0,1.0,5.0,0.0,0.0,1.0,-2.0,1.0,D,1,Bordeaux,Paris SG,2016-05-11
24804,0.21052631578947367,0.29411764705882354,0.5405405405405405,0.22573363431151244,0.2849002849002849,0.5494505494505494,0.1692047377326565,0.24038461538461536,0.6097560975609756,36.0,0.5,1.98,1.79,7,213,2,1.0,2.0,2.0,2.0,2.0,1.0,0.0,-1.0,1.0,A,0,Angers,Toulouse,2016-05-14
24805,0.42016806722689076,0.2857142857142857,0.3448275862068966,0.4310344827586207,0.2949852507374631,0.33444816053511706,0.35714285714285715,0.28169014084507044,0.38167938931297707,43.0,-0.25,1.7,2.12,42,31,2,1.0,2.0,2.0,2.0,2.0,1.0,0.0,-1.0,1.0,H,2,Caen,Bordeaux,2016-05-14
24806,0.23809523809523808,0.26666666666666666,0.5405405405405405,0.23640661938534277,0.27624309392265195,0.5494505494505494,0.2079002079002079,0.24937655860349128,0.5617977528089888,40.0,0.5,1.78,2.0,93,156,2,1.0,2.0,2.0,3.0,1.0,1.0,1.0,-2.0,1.0,A,0,Guingamp,Nice,2016-05-14
24807,0.3225806451612903,0.2777777777777778,0.45454545454545453,0.32679738562091504,0.29325513196480935,0.4424778761061947,0.35335689045936397,0.28653295128939826,0.38167938931297707,35.0,0.25,1.74,2.05,129,2,2,1.0,1.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,H,2,Lorient,Ajaccio GFCO,2016-05-14
24808,0.7142857142857143,0.23094688221709006,0.11764705882352941,0.7142857142857143,0.2136752136752137,0.13157894736842105,0.6622516556291391,0.2127659574468085,0.14598540145985403,37.0,-1.25,1.61,2.26,147,148,2,2.0,1.0,2.0,4.0,0.0,1.0,1.0,-2.0,1.0,H,2,Monaco,Montpellier,2016-05-14
24809,0.7751937984496123,0.16666666666666666,0.10526315789473684,0.78125,0.1706484641638225,0.10427528675703858,0.8264462809917356,0.12738853503184713,0.06531678641410843,34.0,-1.75,1.39,2.87,169,153,2,4.0,1.0,0.0,1.0,1.0,3.0,0.0,3.0,-3.0,H,2,Paris SG,Nantes,2016-05-14
24810,0.30303030303030304,0.26666666666666666,0.48780487804878053,0.3048780487804878,0.267379679144385,0.48780487804878053,0.2557544757033248,0.2386634844868735,0.5263157894736842,38.0,0.5,1.54,2.41,182,131,2,1.0,0.0,4.0,4.0,1.0,0.0,-1.0,-3.0,4.0,H,2,Reims,Lyon,2016-05-14
24811,0.5464480874316939,0.2777777777777778,0.23094688221709006,0.5376344086021505,0.28169014084507044,0.24096385542168672,0.5405405405405405,0.2631578947368421,0.21551724137931036,42.0,-0.5,1.87,1.91,183,20,2,0.0,1.0,4.0,1.0,1.0,3.0,0.0,-1.0,1.0,A,0,Rennes,Bastia,2016-05-14
24812,0.42016806722689076,0.3125,0.3225806451612903,0.42372881355932207,0.31347962382445144,0.3225806451612903,0.37037037037037035,0.30959752321981426,0.3401360544217687,37.0,-0.25,2.29,1.59,202,125,2,3.0,1.0,1.0,3.0,2.0,0.0,-1.0,0.0,1.0,A,0,St Etienne,Lille,2016-05-14
24813,0.2,0.23809523809523808,0.6060606060606061,0.21231422505307856,0.24096385542168672,0.6060606060606061,0.2061855670103093,0.2247191011235955,0.5882352941176471,34.0,0.75,1.45,2.62,215,139,2,1.0,0.0,4.0,2.0,2.0,1.0,-2.0,-1.0,3.0,D,1,Troyes,Marseille,2016-05-14
24814,0.6666666666666666,0.23809523809523808,0.14285714285714285,0.684931506849315,0.234192037470726,0.13531799729364005,0.6756756756756757,0.23148148148148145,0.11123470522803114,38.0,-1.25,1.84,1.94,113,29,3,2.0,1.0,2.0,0.0,1.0,4.0,0.0,2.0,-2.0,H,2,Lazio,Bologna,2015-08-22
24815,0.18181818181818182,0.26666666666666666,0.5988023952095809,0.19305019305019305,0.27027027027027023,0.591715976331361,0.17605633802816903,0.2597402597402597,0.5847953216374269,39.0,0.75,1.89,1.9,226,184,3,1.0,3.0,1.0,3.0,0.0,2.0,3.0,-2.0,-1.0,D,1,Verona,Roma,2015-08-22
24816,0.46511627906976744,0.3076923076923077,0.2777777777777778,0.46511627906976744,0.31347962382445144,0.2801120448179272,0.4273504273504274,0.3021148036253776,0.2898550724637681,36.0,-0.25,2.35,1.57,73,53,3,1.0,1.0,3.0,0.0,3.0,2.0,-2.0,1.0,1.0,A,0,Empoli,Chievo,2015-08-23
24817,0.46511627906976744,0.29411764705882354,0.2857142857142857,0.4672897196261682,0.3003003003003003,0.28901734104046245,0.4329004329004329,0.29850746268656714,0.2881844380403458,39.0,-0.25,1.91,1.88,79,145,3,5.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,-2.0,H,2,Fiorentina,Milan,2015-08-23
24819,0.6896551724137931,0.23094688221709006,0.13333333333333333,0.6802721088435374,0.23696682464454977,0.13755158184319122,0.6024096385542169,0.2531645569620253,0.1639344262295082,39.0,-1.25,1.81,1.97,105,12,3,2.0,1.0,2.0,1.0,2.0,2.0,-1.0,1.0,0.0,H,2,Inter,Atalanta,2015-08-23
24820,0.7751937984496123,0.18181818181818182,0.09090909090909091,0.7874015748031495,0.18214936247723132,0.08605851979345956,0.7299270072992701,0.2040816326530612,0.08410428931875526,38.0,-1.5,1.73,2.07,108,216,3,3.0,2.0,0.0,1.0,0.0,4.0,2.0,2.0,-4.0,A,0,Juventus,Udinese,2015-08-23
24821,0.45454545454545453,0.29411764705882354,0.30303030303030304,0.4566210045662101,0.3048780487804878,0.29673590504451036,0.49019607843137253,0.2898550724637681,0.23809523809523808,37.0,-0.25,2.08,1.73,168,85,3,2.0,1.0,2.0,3.0,0.0,2.0,1.0,-1.0,0.0,H,2,Palermo,Genoa,2015-08-23
24823,0.23094688221709006,0.26666666666666666,0.5555555555555556,0.2173913043478261,0.2808988764044944,0.5586592178770949,0.20491803278688525,0.2695417789757412,0.5464480874316939,39.0,0.75,1.96,1.84,189,154,3,4.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,-2.0,H,2,Sassuolo,Napoli,2015-08-23
24824,0.4444444444444444,0.30303030303030304,0.30303030303030304,0.45248868778280543,0.3115264797507788,0.29850746268656714,0.341296928327645,0.3125,0.3676470588235294,34.0,-0.25,2.22,1.63,29,189,3,0.0,1.0,4.0,5.0,0.0,0.0,1.0,-5.0,4.0,A,0,Bologna,Sassuolo,2015-08-29
24825,0.6666666666666666,0.23809523809523808,0.14285714285714285,0.6711409395973155,0.24271844660194175,0.14684287812041116,0.5988023952095809,0.2469135802469136,0.17543859649122806,35.0,-1.0,1.85,1.92,145,73,3,3.0,0.0,2.0,0.0,1.0,4.0,-1.0,3.0,-2.0,H,2,Milan,Empoli,2015-08-29
24826,0.5714285714285714,0.2857142857142857,0.19047619047619047,0.5747126436781609,0.2857142857142857,0.2004008016032064,0.5813953488372093,0.2597402597402597,0.17921146953405018,34.0,-0.75,2.16,1.67,12,83,3,1.0,1.0,3.0,0.0,0.0,1.0,1.0,1.0,2.0,H,2,Atalanta,Frosinone,2015-08-30
24827,0.2222222222222222,0.2857142857142857,0.5405405405405405,0.2173913043478261,0.2881844380403458,0.5555555555555556,0.1342281879194631,0.2518891687657431,0.6329113924050632,34.0,0.5,2.02,1.76,46,105,3,0.0,0.0,1.0,3.0,0.0,2.0,0.0,-3.0,-1.0,A,0,Carpi,Inter,2015-08-30
24828,0.29411764705882354,0.30303030303030304,0.45454545454545453,0.29069767441860467,0.31347962382445144,0.4608294930875576,0.24570024570024568,0.30120481927710846,0.47393364928909953,32.0,0.5,2.23,1.62,53,113,3,1.0,2.0,2.0,3.0,0.0,2.0,2.0,-2.0,0.0,H,2,Chievo,Lazio,2015-08-30
24829,0.5,0.2857142857142857,0.2631578947368421,0.49504950495049505,0.2949852507374631,0.27027027027027023,0.5050505050505051,0.273972602739726,0.24271844660194175,35.0,-0.5,1.95,1.83,85,226,3,3.0,0.0,2.0,1.0,4.0,0.0,-4.0,2.0,2.0,H,2,Genoa,Verona,2015-08-30
24830,0.6944444444444444,0.2222222222222222,0.13333333333333333,0.6896551724137931,0.2304147465437788,0.13986013986013984,0.7352941176470588,0.1811594202898551,0.10288065843621398,34.0,-1.25,1.7,2.11,154,187,3,1.0,1.0,3.0,2.0,2.0,1.0,-1.0,-1.0,2.0,D,1,Napoli,Sampdoria,2015-08-30
24831,0.3846153846153846,0.3125,0.35714285714285715,0.3831417624521073,0.3215434083601286,0.35714285714285715,0.3846153846153846,0.3067484662576687,0.32894736842105265,32.0,0.0,2.29,1.6,184,108,3,2.0,1.0,2.0,2.0,2.0,1.0,-1.0,0.0,1.0,H,2,Roma,Juventus,2015-08-30
24832,0.4,0.3125,0.3333333333333333,0.3952569169960475,0.3164556962025316,0.35211267605633806,0.39840637450199207,0.303951367781155,0.3184713375796178,34.0,0.0,2.17,1.66,211,79,3,3.0,0.0,2.0,5.0,0.0,0.0,0.0,-2.0,2.0,H,2,Torino,Fiorentina,2015-08-30
24833,0.46511627906976744,0.30303030303030304,0.2777777777777778,0.4716981132075471,0.30959752321981426,0.28328611898017,0.4098360655737705,0.2958579881656805,0.31446540880503143,32.0,-0.25,2.19,1.64,216,168,3,1.0,0.0,4.0,3.0,0.0,2.0,0.0,-2.0,2.0,A,0,Udinese,Palermo,2015-08-30
24834,0.5988023952095809,0.26666666666666666,0.18181818181818182,0.6060606060606061,0.2645502645502646,0.18281535648994515,0.5464480874316939,0.27322404371584696,0.19493177387914232,33.0,-1.0,1.87,1.93,79,85,3,4.0,0.0,1.0,3.0,0.0,2.0,0.0,1.0,-1.0,H,2,Fiorentina,Genoa,2015-09-12
24835,0.10526315789473684,0.21052631578947367,0.7352941176470588,0.11148272017837234,0.22075055187637968,0.7246376811594204,0.1072961373390558,0.19880715705765406,0.7142857142857143,32.0,1.5,1.81,1.98,83,184,3,0.0,0.0,2.0,3.0,1.0,1.0,-1.0,-3.0,1.0,A,0,Frosinone,Roma,2015-09-12
24836,0.7142857142857143,0.2222222222222222,0.1111111111111111,0.7352941176470588,0.21231422505307856,0.10460251046025104,0.6896551724137931,0.2242152466367713,0.10834236186348863,33.0,-1.25,1.95,1.85,108,53,3,2.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,D,1,Juventus,Chievo,2015-09-12
24837,0.2,0.2777777777777778,0.5714285714285714,0.22026431718061673,0.27932960893854747,0.5555555555555556,0.22026431718061673,0.2680965147453083,0.5291005291005292,33.0,0.5,1.83,1.97,73,154,3,0.0,1.0,4.0,1.0,1.0,3.0,0.0,-1.0,1.0,D,1,Empoli,Napoli,2015-09-13
24838,0.45454545454545453,0.30303030303030304,0.29411764705882354,0.4587155963302752,0.3076923076923077,0.28735632183908044,0.4587155963302752,0.2976190476190476,0.2631578947368421,32.0,-0.25,2.05,1.75,105,145,3,3.0,0.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,H,2,Inter,Milan,2015-09-13
24839,0.6172839506172839,0.26666666666666666,0.16666666666666666,0.6289308176100629,0.2610966057441253,0.1620745542949757,0.6134969325153374,0.24752475247524752,0.16025641025641024,33.0,-1.0,1.99,1.8,113,216,3,3.0,0.0,2.0,1.0,0.0,4.0,0.0,2.0,-2.0,H,2,Lazio,Udinese,2015-09-13
24840,0.6535947712418301,0.25,0.14285714285714285,0.6451612903225806,0.25641025641025644,0.1524390243902439,0.5649717514124294,0.27624309392265195,0.17921146953405018,33.0,-1.0,1.98,1.82,168,46,3,4.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,-1.0,D,1,Palermo,Carpi,2015-09-13
24841,0.45454545454545453,0.30303030303030304,0.29411764705882354,0.4587155963302752,0.3115264797507788,0.28653295128939826,0.4484304932735426,0.28901734104046245,0.28328611898017,31.0,-0.25,2.2,1.66,189,12,3,5.0,0.0,0.0,1.0,1.0,3.0,-1.0,4.0,-3.0,D,1,Sassuolo,Atalanta,2015-09-13
24842,0.3125,0.30303030303030304,0.4347826086956522,0.3278688524590164,0.3076923076923077,0.42016806722689076,0.3424657534246575,0.28735632183908044,0.390625,33.0,0.25,1.97,1.82,226,211,3,1.0,3.0,1.0,4.0,0.0,1.0,3.0,-3.0,0.0,D,1,Verona,Torino,2015-09-13
24843,0.5464480874316939,0.2777777777777778,0.2222222222222222,0.5494505494505494,0.28653295128939826,0.2183406113537118,0.5,0.29239766081871343,0.22831050228310504,32.0,-0.5,2.07,1.74,187,29,3,1.0,3.0,1.0,0.0,1.0,4.0,2.0,1.0,-3.0,H,2,Sampdoria,Bologna,2015-09-14
24844,0.5780346820809249,0.26666666666666666,0.2,0.5847953216374269,0.27624309392265195,0.19305019305019305,0.5988023952095809,0.2604166666666667,0.1594896331738437,36.0,-0.75,1.95,1.84,145,168,3,3.0,0.0,2.0,3.0,1.0,1.0,-1.0,0.0,1.0,H,2,Milan,Palermo,2015-09-19
24845,0.4444444444444444,0.30303030303030304,0.30303030303030304,0.4566210045662101,0.3067484662576687,0.29411764705882354,0.4273504273504274,0.29154518950437314,0.30120481927710846,34.0,-0.25,2.19,1.67,216,73,3,1.0,0.0,4.0,0.0,2.0,3.0,-2.0,1.0,1.0,A,0,Udinese,Empoli,2015-09-19
24846,0.5,0.2857142857142857,0.26666666666666666,0.5025125628140703,0.29411764705882354,0.2617801047120419,0.5208333333333334,0.2777777777777778,0.22075055187637968,36.0,-0.5,1.92,1.88,12,226,3,1.0,2.0,2.0,0.0,4.0,1.0,-2.0,1.0,1.0,D,1,Atalanta,Verona,2015-09-20
24847,0.5128205128205129,0.29411764705882354,0.25,0.5181347150259068,0.29673590504451036,0.24154589371980678,0.5376344086021505,0.2770083102493075,0.2061855670103093,35.0,-0.5,2.15,1.69,29,83,3,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,2.0,H,2,Bologna,Frosinone,2015-09-20
24848,0.23094688221709006,0.29411764705882354,0.5235602094240838,0.2293577981651376,0.29325513196480935,0.53475935828877,0.2136752136752137,0.28653295128939826,0.5181347150259068,35.0,0.5,2.08,1.74,46,79,3,0.0,1.0,2.0,4.0,0.0,1.0,1.0,-4.0,1.0,A,0,Carpi,Fiorentina,2015-09-20
24849,0.26666666666666666,0.30303030303030304,0.47619047619047616,0.2724795640326976,0.31446540880503143,0.4694835680751174,0.23255813953488372,0.29940119760479045,0.48780487804878053,33.0,0.25,2.3,1.6,53,105,3,2.0,2.0,1.0,4.0,0.0,1.0,2.0,-2.0,0.0,A,0,Chievo,Inter,2015-09-20
24850,0.2222222222222222,0.2857142857142857,0.5464480874316939,0.2079002079002079,0.2949852507374631,0.5524861878453039,0.2159827213822894,0.2976190476190476,0.5076142131979695,34.0,0.5,2.24,1.64,85,108,3,2.0,0.0,3.0,1.0,2.0,2.0,-2.0,1.0,1.0,A,0,Genoa,Juventus,2015-09-20
24851,0.5235602094240838,0.2777777777777778,0.25,0.53475935828877,0.2808988764044944,0.24038461538461536,0.5586592178770949,0.26525198938992045,0.19762845849802374,35.0,-0.5,1.73,2.08,154,113,3,0.0,2.0,3.0,3.0,0.0,2.0,2.0,-3.0,1.0,H,2,Napoli,Lazio,2015-09-20
24852,0.7142857142857143,0.2222222222222222,0.11764705882352941,0.7194244604316548,0.22026431718061673,0.11534025374855825,0.684931506849315,0.2159827213822894,0.12091898428053205,35.0,-1.5,1.75,2.06,184,189,3,3.0,1.0,1.0,4.0,1.0,0.0,0.0,-1.0,1.0,D,1,Roma,Sassuolo,2015-09-20
24853,0.5464480874316939,0.2777777777777778,0.23094688221709006,0.5494505494505494,0.2898550724637681,0.2183406113537118,0.5882352941176471,0.2610966057441253,0.17152658662092624,35.0,-0.5,2.06,1.75,211,187,3,3.0,1.0,1.0,2.0,3.0,0.0,-2.0,1.0,1.0,H,2,Torino,Sampdoria,2015-09-20
24854,0.30303030303030304,0.30303030303030304,0.4444444444444444,0.3048780487804878,0.30864197530864196,0.44052863436123346,0.3105590062111801,0.30120481927710846,0.4081632653061224,34.0,0.0,2.07,1.74,216,145,3,1.0,0.0,4.0,3.0,0.0,2.0,0.0,-2.0,2.0,A,0,Udinese,Milan,2015-09-22
24855,0.15384615384615385,0.25,0.6451612903225806,0.1631321370309951,0.24630541871921185,0.6451612903225806,0.1400560224089636,0.2304147465437788,0.6493506493506493,34.0,1.0,1.78,2.03,46,154,3,0.0,1.0,3.0,1.0,2.0,2.0,-1.0,-1.0,1.0,D,1,Carpi,Napoli,2015-09-23
24856,0.35714285714285715,0.3076923076923077,0.3846153846153846,0.3546099290780142,0.32573289902280134,0.3787878787878788,0.33670033670033667,0.31347962382445144,0.37453183520599254,33.0,0.0,2.34,1.59,53,211,3,2.0,1.0,2.0,4.0,1.0,0.0,0.0,-2.0,2.0,H,2,Chievo,Torino,2015-09-23
24857,0.6666666666666666,0.25,0.13333333333333333,0.6711409395973155,0.24449877750611249,0.14104372355430184,0.6369426751592356,0.24813895781637715,0.13386880856760375,35.0,-1.0,1.95,1.86,79,29,3,4.0,0.0,1.0,1.0,0.0,4.0,0.0,3.0,-3.0,H,2,Fiorentina,Bologna,2015-09-23
24858,0.7518796992481203,0.2,0.1,0.7352941176470588,0.2040816326530612,0.11574074074074073,0.7518796992481203,0.17667844522968199,0.09017132551848513,32.0,-1.5,1.63,2.26,105,226,3,5.0,0.0,0.0,0.0,4.0,1.0,-4.0,5.0,-1.0,H,2,Inter,Verona,2015-09-23
24859,0.8547008547008548,0.14285714285714285,0.05263157894736842,0.8547008547008548,0.14326647564469913,0.05376344086021505,0.8474576271186441,0.12755102040816327,0.043440486533449174,29.0,-2.0,1.58,2.35,108,83,3,1.0,2.0,2.0,0.0,0.0,4.0,2.0,1.0,-2.0,D,1,Juventus,Frosinone,2015-09-23
24860,0.5714285714285714,0.26666666666666666,0.21052631578947367,0.5780346820809249,0.273972602739726,0.2032520325203252,0.5181347150259068,0.27624309392265195,0.22624434389140272,35.0,-0.5,1.96,1.85,113,85,3,3.0,0.0,2.0,1.0,0.0,4.0,0.0,2.0,-2.0,H,2,Lazio,Genoa,2015-09-23
24861,0.46511627906976744,0.29411764705882354,0.29411764705882354,0.46511627906976744,0.3058103975535168,0.28735632183908044,0.47619047619047616,0.2958579881656805,0.24813895781637715,35.0,-0.5,2.06,1.75,168,189,3,3.0,1.0,1.0,3.0,2.0,0.0,-1.0,0.0,1.0,A,0,Palermo,Sassuolo,2015-09-23
24862,0.2222222222222222,0.2777777777777778,0.5464480874316939,0.2293577981651376,0.2785515320334262,0.5494505494505494,0.2012072434607646,0.25510204081632654,0.5617977528089888,35.0,0.5,1.92,1.88,187,184,3,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,H,2,Sampdoria,Roma,2015-09-23
24863,0.46511627906976744,0.30303030303030304,0.2857142857142857,0.4716981132075471,0.3048780487804878,0.28328611898017,0.4385964912280702,0.29850746268656714,0.2824858757062147,34.0,-0.5,2.02,1.79,73,12,3,1.0,1.0,3.0,1.0,2.0,2.0,-1.0,0.0,1.0,A,0,Empoli,Atalanta,2015-09-24
24864,0.45454545454545453,0.30303030303030304,0.29411764705882354,0.4504504504504504,0.3076923076923077,0.2976190476190476,0.4716981132075471,0.29239766081871343,0.2557544757033248,35.0,-0.25,2.09,1.72,154,108,3,1.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,-1.0,H,2,Napoli,Juventus,2015-09-26
24865,0.8,0.16666666666666666,0.08333333333333333,0.8,0.17793594306049823,0.07961783439490445,0.7575757575757576,0.17574692442882248,0.0876424189307625,35.0,-1.5,1.64,2.24,184,46,3,2.0,2.0,1.0,0.0,2.0,3.0,0.0,2.0,-2.0,H,2,Roma,Carpi,2015-09-26
24866,0.4166666666666667,0.3225806451612903,0.3125,0.4115226337448559,0.3236245954692557,0.3236245954692557,0.3246753246753247,0.3215434083601286,0.37453183520599254,35.0,-0.25,2.36,1.57,29,216,3,1.0,0.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,A,0,Bologna,Udinese,2015-09-27
24867,0.30303030303030304,0.3125,0.4347826086956522,0.3215434083601286,0.3067484662576687,0.4291845493562232,0.36496350364963503,0.3048780487804878,0.3496503496503497,34.0,0.25,2.05,1.75,85,145,3,1.0,0.0,4.0,3.0,0.0,2.0,0.0,-2.0,2.0,H,2,Genoa,Milan,2015-09-27
24868,0.5555555555555556,0.2777777777777778,0.2222222222222222,0.5524861878453039,0.2840909090909091,0.2183406113537118,0.4629629629629629,0.29673590504451036,0.2597402597402597,36.0,-0.5,2.0,1.8,105,79,3,5.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,-1.0,A,0,Inter,Fiorentina,2015-09-27
24869,0.45454545454545453,0.3125,0.2857142857142857,0.45248868778280543,0.3184713375796178,0.2857142857142857,0.4504504504504504,0.3048780487804878,0.26525198938992045,35.0,-0.25,2.36,1.57,189,53,3,3.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,-1.0,D,1,Sassuolo,Chievo,2015-09-27
24870,0.5714285714285714,0.2777777777777778,0.2,0.5649717514124294,0.28328611898017,0.20876826722338204,0.6134969325153374,0.25839793281653745,0.14992503748125938,35.0,-0.75,2.04,1.77,211,168,3,3.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,-1.0,H,2,Torino,Palermo,2015-09-27
24871,0.26666666666666666,0.29411764705882354,0.48780487804878053,0.2710027100271003,0.2976190476190476,0.48780487804878053,0.22779043280182235,0.29154518950437314,0.5,36.0,0.5,1.95,1.83,226,113,3,0.0,3.0,2.0,3.0,0.0,2.0,3.0,-3.0,0.0,A,0,Verona,Lazio,2015-09-27
